1,7.128049,90,6.128049
1,5.2060604,70,4.2060604
1,6.5361447,151,5.5361447
1,6.311377,142,5.311377
1,7.214286,115,6.214286
1,6.4674554,95,5.4674554
1,6.652941,120,5.652941
1,7.9181285,143,6.9181285
1,7.104651,158,6.104651
1,6.3930635,151,5.3930635
1,7.545977,142,6.545977
1,9.554286,138,8.554286
1,7.346591,114,6.346591
1,7.7514124,88,6.7514124
1,10.146068,163,9.146068
1,6.329609,164,5.329609
1,10.577778,162,9.577778
1,12.342542,144,11.342542
1,6.8626375,141,5.8626375
1,10.360656,182,9.360656
1,5.255435,69,4.255435
1,8.302703,167,7.302703
1,9.301075,165,8.301075
1,10.566845,181,9.566845
1,7.739362,184,6.739362
1,12.465609,154,11.465609
1,8.594737,135,7.594737
1,7.486911,105,6.486911
1,9.505208,137,8.505208
1,8.523316,178,7.523316
1,7.6391754,139,6.6391754
1,11.948718,132,10.948718
1,11.964286,162,10.964286
1,11.588833,170,10.588833
1,12.828282,186,11.828282
1,10.241206,169,9.241206
