1,1.150685,2,0.17741935
1,1.1836735,2,0.225
1,1.2027028,2,0.2542373
1,1.1073825,2,0.120300755
1,1.1533333,2,0.18110237
1,1.1390729,2,0.16153847
1,1.1447369,2,0.16923077
1,1.2091503,3,0.25409836
1,1.1818181,2,0.22222222
1,1.1548387,2,0.18320611
1,1.1410257,2,0.1641791
1,1.1401274,2,0.16296296
1,1.170886,2,0.20610687
1,1.18239,2,0.22307692
1,1.15625,2,0.18518518
1,1.173913,2,0.21052632
1,1.1851852,2,0.22727273
1,1.190184,2,0.23484848
1,1.152439,2,0.17985612
1,1.1515151,2,0.17857143
1,1.1746988,2,0.21167883
1,1.1796408,2,0.2189781
1,1.1369047,2,0.15862069
1,1.1597633,2,0.19014084
1,1.117647,2,0.13333334
1,1.1695906,2,0.20422535
1,1.1627907,2,0.19444445
1,1.150289,2,0.17687075
1,1.1206896,2,0.13725491
1,1.1771429,2,0.21527778
1,1.125,2,0.14285715
1,1.1694915,2,0.20408164
1,1.1348314,2,0.15584415
1,1.1117319,2,0.12578617
1,1.1888889,2,0.23287672
1,1.160221,2,0.19078948
1,1.1428572,2,0.16666667
1,1.1530055,2,0.18064517
1,1.1086956,2,0.12195122
1,1.1837838,2,0.22516556
1,1.1827956,3,0.20779221
1,1.1550802,2,0.18354431
1,1.1808511,2,0.22077923
1,1.1269841,2,0.14545454
1,1.1368421,2,0.15853658
1,1.1465969,2,0.17177914
1,1.140625,3,0.1497006
1,1.2020725,2,0.25324675
1,1.1494845,2,0.17575757
1,1.1897436,3,0.2264151
1,1.1938776,2,0.24050634
1,1.1522843,2,0.17964073
1,1.1767677,3,0.20731707
1,1.120603,2,0.13714285
