1,1.617647,14,0.61764705
1,2.3040936,38,1.3040936
1,1.5813954,9,0.5813953
1,1.9132948,18,0.9132948
1,1.6609195,12,0.66091955
1,2.1885715,19,1.1885715
1,1.7329545,15,0.73295456
1,1.8361582,16,0.8361582
1,1.5842696,9,0.58426964
1,1.7932961,11,0.7932961
1,2.05,16,1.05
1,1.917127,18,0.9171271
1,1.7472527,11,0.74725276
1,2.7213116,39,1.7213115
1,2.0163043,25,1.0163044
1,2.0972972,15,1.0972973
1,1.983871,22,0.983871
1,1.8930482,21,0.8930481
1,1.6117021,11,0.61170214
1,1.8994709,15,0.8994709
1,2.1894736,27,1.1894736
1,1.9267015,17,0.92670155
1,1.8229166,15,0.8229167
1,1.6994818,14,0.69948184
1,1.628866,9,0.62886596
1,1.7692307,16,0.7692308
1,1.9438776,15,0.9438776
1,2.0558376,13,1.0558375
1,2.020202,16,1.020202
1,1.9949749,21,0.99497485
